,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Iddate,Idchg,machg,TradingDate_x,Symbol_x,ShortName,PE,PB,PS,Turnover,Liquidility,Symbol_y,TradingDate_y,Volatility,Beta1,Cor1,NonSysRisk1,Rsq1,ARsq1,time
26,603007.SH,20170124,40.31,40.4,38.81,39.02,40.23,-1.21,-3.01,11420.36,44973.886,20170124,0.1842,-0.007176854876341676,20170124,603007,花王股份,72.320454,6.244691,10.184938,0.03424,0.000338,,,,,,,,,26
27,603007.SH,20170125,39.08,40.0,39.08,39.72,39.02,0.7,1.79,9837.45,39023.421,20170125,0.2228,0.003478064692003846,20170125,603007,花王股份,73.617848,6.356718,10.367651,0.0295,0.000345,,,,,,,,,27
28,603007.SH,20170126,39.71,40.66,39.42,40.59,39.72,0.87,2.19,11683.29,46849.192,20170126,0.3052,0.003220414215153511,20170126,603007,花王股份,75.230323,6.495951,10.594737,0.03503,0.000352,,,,,,,,,28
29,603007.SH,20170203,41.08,43.95,41.01,42.58,40.59,1.99,4.9,23919.32,101975.137,20170203,-0.6013,-0.0002278509854555244,20170203,603007,花王股份,78.918629,6.814427,11.114163,0.07172,0.000481,,,,,,,,,29
30,603007.SH,20170206,42.49,43.58,41.75,43.33,42.58,0.75,1.76,21775.08,93325.708,20170206,0.5354,0.023424254982481907,20170206,603007,花王股份,80.308694,6.934456,11.309927,0.06529,0.000335,,,,,,,,,30
31,603007.SH,20170207,43.01,43.16,42.1,42.53,43.33,-0.8,-1.85,15115.0,64470.88,20170207,-0.1234,-0.0008454106280197937,20170207,603007,花王股份,78.825958,6.806426,11.101112,0.04532,0.000319,,,,,,,,,31
32,603007.SH,20170208,42.66,43.29,42.15,43.11,42.53,0.58,1.36,13954.12,59772.966,20170208,0.4406,0.009229238818068142,20170208,603007,花王股份,79.900942,6.899248,11.252503,0.04184,0.000296,,,,,,,,,32
33,603007.SH,20170209,43.11,43.8,42.82,43.13,43.11,0.02,0.05,16670.24,72261.887,20170209,0.5114,0.010769371178242393,20170209,603007,花王股份,79.93801,6.902448,11.257723,0.04999,0.000238,,,,,,,,,33
34,603007.SH,20170210,42.92,43.1,42.07,42.25,43.13,-0.88,-2.04,13492.24,57543.225,20170210,0.4247,0.00367494356659126,20170210,603007,花王股份,78.307001,6.761615,11.028027,0.04046,0.000257,,,,,,,,,34
35,603007.SH,20170213,42.4,43.65,42.32,43.32,42.25,1.07,2.53,17265.13,74551.733,20170213,0.63,0.009653013305504832,20170213,603007,花王股份,80.29016,6.932856,11.307317,0.05177,0.000269,,,,,,,,,35
36,603007.SH,20170214,43.19,43.78,42.9,43.23,43.32,-0.09,-0.21,11588.18,50100.883,20170214,0.0339,0.004865009355787153,20170214,603007,花王股份,80.123352,6.918452,11.283825,0.03475,0.000241,,,,,,,,,36
37,603007.SH,20170215,43.23,44.35,43.08,43.35,43.23,0.12,0.28,26117.21,114225.704,20170215,-0.1536,-0.009114874223671743,20170215,603007,花王股份,80.345763,6.937657,11.315147,0.07831,0.000217,,,,,,,,,37
38,603007.SH,20170216,43.38,45.5,43.38,44.38,43.35,1.03,2.38,29881.61,133229.998,20170216,0.5176,0.0037967263380978,20170216,603007,花王股份,82.254785,7.102496,11.583996,0.0896,0.000213,,,,,,,,,38
39,603007.SH,20170217,44.01,44.3,42.68,42.9,44.38,-1.48,-3.33,21763.8,94426.923,20170217,-0.8528,-0.012577938296228441,20170217,603007,花王股份,79.511724,6.86564,11.197689,0.06526,0.000226,,,,,,,,,39
0,601058.SH,20151102,7.23,7.58,7.15,7.4,7.36,0.04,0.54,251427.14,186351.845,20151102,-1.6992,-0.013109897352570399,20151102,601058,赛轮金宇,23.148943,1.767815,0.693369,0.02887,2.9e-05,601058.0,20151102,0.6714,1.065382,0.645323,0.183035,0.416442,0.414089,0
1,601058.SH,20151103,7.42,7.67,7.36,7.65,7.4,0.25,3.38,340791.98,257996.34,20151103,-0.2523,0.019474982289507503,20151103,601058,赛轮金宇,23.931002,1.827538,0.716793,0.03914,8e-05,601058.0,20151103,0.670587,1.068665,0.647667,0.184026,0.419473,0.417132,1
2,601058.SH,20151104,7.7,8.09,7.62,8.01,7.65,0.36,4.71,416207.24,328965.465,20151104,4.3099,0.053002048642118105,20151104,601058,赛轮金宇,25.057167,1.91354,0.750525,0.0478,0.000101,601058.0,20151104,0.672134,1.068106,0.650424,0.186583,0.423051,0.420725,2
3,601058.SH,20151105,8.02,8.34,7.75,8.04,8.01,0.03,0.37,420130.08,337009.761,20151105,1.8262,0.002587798064452196,20151105,601058,赛轮金宇,25.151014,1.920707,0.753336,0.04825,7.9e-05,601058.0,20151105,0.67186,1.066434,0.649751,0.186004,0.422176,0.419846,3
4,601058.SH,20151106,8.19,8.27,8.01,8.09,8.04,0.05,0.62,355158.12,288186.258,20151106,1.9079,0.03535821573176223,20151106,601058,赛轮金宇,25.307426,1.932651,0.758021,0.04079,6.7e-05,601058.0,20151106,0.671571,1.064858,0.649916,0.185983,0.422391,0.420062,4
5,601058.SH,20151109,7.9,8.07,7.8,7.99,8.09,-0.1,-1.24,314562.25,249968.515,20151109,1.5835,0.023590119422351563,20151109,601058,赛轮金宇,24.994602,1.908762,0.748651,0.03612,6.4e-05,601058.0,20151109,0.671647,1.061828,0.648595,0.185269,0.420675,0.418339,5
6,601058.SH,20151110,7.97,8.1,7.84,7.95,7.99,-0.04,-0.5,216878.88,172710.791,20151110,-0.1754,0.002645974551075847,20151110,601058,赛轮金宇,24.869473,1.899206,0.744903,0.02491,5.9e-05,601058.0,20151110,0.671584,1.063037,0.64874,0.185331,0.420864,0.418529,6
7,601058.SH,20151111,7.9,8.02,7.85,8.02,7.95,0.07,0.88,204061.84,161756.923,20151111,0.2682,0.03613263969989755,20151111,601058,赛轮金宇,25.088449,1.915929,0.751462,0.02343,5.9e-05,601058.0,20151111,0.671065,1.062256,0.648499,0.184965,0.420551,0.418215,7
8,601058.SH,20151112,8.04,8.05,7.83,7.95,8.02,-0.07,-0.87,205397.96,162548.648,20151112,-0.4752,0.03155384019855645,20151112,601058,赛轮金宇,24.869473,1.899206,0.744903,0.02359,5.8e-05,601058.0,20151112,0.670817,1.06213,0.648659,0.184946,0.420758,0.418422,8
9,601058.SH,20151113,7.85,7.86,7.65,7.7,7.95,-0.25,-3.14,207491.49,160858.365,20151113,-1.4331,-0.045179376527914816,20151113,601058,赛轮金宇,24.087414,1.839483,0.721478,0.02383,7.2e-05,601058.0,20151113,0.670365,1.065484,0.651765,0.186353,0.424798,0.422479,9
10,601058.SH,20151116,7.68,7.88,7.55,7.87,7.7,0.17,2.21,184663.4,142147.451,20151116,0.7294,0.020478437309686015,20151116,601058,赛轮金宇,24.619214,1.880095,0.737407,0.02121,7.9e-05,601058.0,20151116,0.670727,1.066269,0.652127,0.186791,0.425269,0.422952,10
11,601058.SH,20151117,7.9,8.01,7.81,7.85,7.87,-0.02,-0.25,231188.68,182863.284,20151117,-0.0599,-0.007122340277196937,20151117,601058,赛轮金宇,24.556649,1.875317,0.735533,0.02655,7.4e-05,601058.0,20151117,0.67043,1.066929,0.652723,0.187004,0.426048,0.423733,11
12,601058.SH,20151118,7.85,7.95,7.71,7.75,7.85,-0.1,-1.27,147444.2,115684.156,20151118,-1.0077,-0.02394678000144157,20151118,601058,赛轮金宇,24.243826,1.851427,0.726163,0.01693,7.7e-05,601058.0,20151118,0.66984,1.068618,0.654426,0.187688,0.428273,0.425968,12
13,601058.SH,20151119,7.76,7.85,7.73,7.84,7.75,0.09,1.16,161341.93,125578.07,20151119,1.3618,0.038173811697295834,20151119,601058,赛轮金宇,24.525367,1.872928,0.734596,0.01853,7.8e-05,601058.0,20151119,0.669862,1.067731,0.654596,0.187784,0.428496,0.426192,13
14,601058.SH,20151120,7.85,8.14,7.74,8.08,7.84,0.24,3.06,415913.31,329191.846,20151120,0.3715,0.020185150365545024,20151120,601058,赛轮金宇,25.276143,1.930262,0.757084,0.04776,7.9e-05,601058.0,20151120,0.670526,1.069242,0.654699,0.188279,0.428631,0.426327,14
15,601058.SH,20151123,8.17,8.48,8.16,8.38,8.08,0.3,3.71,561539.39,468656.753,20151123,-0.556,-0.004710639866432276,20151123,601058,赛轮金宇,26.214614,2.001931,0.785193,0.06449,7.9e-05,601058.0,20151123,0.671101,1.071443,0.655066,0.188824,0.429112,0.42681,15
16,601058.SH,20151124,8.25,8.33,8.03,8.2,8.38,-0.18,-2.15,241167.77,196312.42,20151124,0.1606,0.03674696498499497,20151124,601058,赛轮金宇,25.651532,1.95893,0.768328,0.02769,8.1e-05,601058.0,20151124,0.67047,1.069163,0.654292,0.187922,0.428098,0.425792,16
17,601058.SH,20151125,8.19,8.31,8.08,8.28,8.2,0.08,0.98,307736.74,251835.951,20151125,0.8799,0.023929933155719896,20151125,601058,赛轮金宇,25.901791,1.978041,0.775823,0.03534,7.8e-05,601058.0,20151125,0.670353,1.068693,0.654305,0.187906,0.428115,0.425809,17
18,601058.SH,20151126,8.36,8.41,8.08,8.11,8.28,-0.17,-2.05,289691.52,236671.246,20151126,-0.3393,0.005769959854374562,20151126,601058,赛轮金宇,25.36999,1.937429,0.759895,0.02875,7.9e-05,601058.0,20151126,0.670674,1.069512,0.654389,0.188106,0.428225,0.42592,18
19,601058.SH,20151127,8.08,8.1,7.31,7.43,8.11,-0.68,-8.38,386348.17,300027.855,20151127,-5.4806,-0.05358432207946484,20151127,601058,赛轮金宇,23.24279,1.774981,0.69618,0.03835,8.9e-05,601058.0,20151127,0.676056,1.077255,0.660926,0.194724,0.436823,0.434552,19
20,601058.SH,20151130,7.39,7.56,7.02,7.29,7.43,-0.14,-1.88,213985.47,156371.339,20151130,0.2649,0.018429040618557657,20151130,601058,赛轮金宇,22.804837,1.741536,0.683062,0.02124,9e-05,601058.0,20151130,0.675431,1.077272,0.661523,0.194754,0.437613,0.435345,20
21,601058.SH,20151201,7.37,7.58,7.36,7.5,7.29,0.21,2.88,216566.0,161592.325,20151201,0.3165,-0.018865919680379095,20151201,601058,赛轮金宇,23.461767,1.791704,0.702739,0.0215,0.000178,601058.0,20151201,0.675881,1.079009,0.661825,0.19527,0.438013,0.435747,21
22,601058.SH,20151202,7.49,7.5,7.22,7.44,7.5,-0.06,-0.8,183822.11,135102.825,20151202,2.3319,-0.012405778894471697,20151202,601058,赛轮金宇,23.274073,1.77737,0.697117,0.01825,0.000119,601058.0,20151202,0.675784,1.075423,0.660543,0.194412,0.436316,0.434044,22
23,601058.SH,20151203,7.43,7.62,7.4,7.61,7.44,0.17,2.28,222400.42,167781.268,20151203,1.3548,0.03454446213839102,20151203,601058,赛轮金宇,23.805873,1.817982,0.713045,0.02207,0.000125,601058.0,20151203,0.676006,1.076321,0.661428,0.195126,0.437487,0.435218,23
24,601058.SH,20151204,7.5,7.67,7.5,7.64,7.61,0.03,0.39,229089.39,173716.253,20151204,-1.669,-0.0012564454017358617,20151204,601058,赛轮金宇,23.89972,1.825149,0.715856,0.02274,9.9e-05,601058.0,20151204,0.675979,1.075569,0.661286,0.195009,0.4373,0.435031,24
25,601058.SH,20151207,7.66,7.72,7.55,7.71,7.64,0.07,0.92,117339.95,89891.332,20151207,0.3386,0.01114251637884478,20151207,601058,赛轮金宇,24.118696,1.841872,0.722415,0.01165,0.0001,601058.0,20151207,0.675995,1.076547,0.661461,0.195145,0.437531,0.435262,25
26,601058.SH,20151208,7.7,8.08,7.64,7.69,7.71,-0.02,-0.26,315135.0,246111.982,20151208,-1.8903,-0.022901725904326153,20151208,601058,赛轮金宇,24.056132,1.837094,0.720541,0.03128,8.5e-05,601058.0,20151208,0.67597,1.074952,0.660936,0.19483,0.436836,0.434566,26
27,601058.SH,20151209,7.75,8.0,7.7,7.86,7.69,0.17,2.21,255551.53,200276.368,20151209,0.0683,-0.013937282229965264,20151209,601058,赛轮金宇,24.587932,1.877706,0.73647,0.02536,8.8e-05,601058.0,20151209,0.673208,1.071957,0.661606,0.193638,0.437722,0.435455,27
28,601058.SH,20151210,7.86,7.87,7.61,7.63,7.86,-0.23,-2.93,161395.5,124723.426,20151210,-0.488,-0.0018213148366263976,20151210,601058,赛轮金宇,23.868437,1.82276,0.714919,0.01602,0.000107,601058.0,20151210,0.673816,1.073067,0.6617,0.194004,0.437846,0.43558,28
29,601058.SH,20151211,7.59,7.7,7.53,7.63,7.63,0.0,0.0,139511.56,106231.336,20151211,-0.6052,-0.011062551215515248,20151211,601058,赛轮金宇,23.868437,1.82276,0.714919,0.01385,9.5e-05,601058.0,20151211,0.673699,1.075989,0.663197,0.194788,0.439831,0.437572,29
30,601058.SH,20151214,7.57,7.76,7.52,7.75,7.63,0.12,1.57,122294.06,93666.46,20151214,2.5065,0.022726142797956594,20151214,601058,赛轮金宇,24.243826,1.851427,0.726163,0.01214,0.000102,601058.0,20151214,0.673834,1.074383,0.663285,0.194916,0.439947,0.437688,30
31,601058.SH,20151215,7.76,8.06,7.75,8.04,7.75,0.29,3.74,349228.79,279475.284,20151215,-0.293,0.01105115615834551,20151215,601058,赛轮金宇,25.151014,1.920707,0.753336,0.03466,0.000105,601058.0,20151215,0.67485,1.080251,0.664395,0.196211,0.441421,0.439168,31
32,601058.SH,20151216,8.09,8.09,7.8,7.93,8.04,-0.11,-1.37,250440.58,198960.62,20151216,0.1662,0.017362502337259667,20151216,601058,赛轮金宇,24.806908,1.894428,0.743029,0.02486,0.000102,601058.0,20151216,0.674954,1.080151,0.664278,0.196177,0.441266,0.439013,32
33,601058.SH,20151217,7.94,8.08,7.94,8.02,7.93,0.09,1.13,267232.25,214029.057,20151217,1.8148,0.03349174258933507,20151217,601058,赛轮金宇,25.088449,1.915929,0.751462,0.02652,9.8e-05,601058.0,20151217,0.674707,1.083714,0.664674,0.196314,0.441791,0.439541,33
34,601058.SH,20151218,8.02,8.44,7.98,8.29,8.02,0.27,3.37,530127.7,436876.029,20151218,-0.0289,-0.00415176909227255,20151218,601058,赛轮金宇,25.933073,1.98043,0.77676,0.05262,9.7e-05,601058.0,20151218,0.674087,1.085982,0.666612,0.197079,0.444372,0.442131,34
35,601058.SH,20151221,8.26,8.62,8.19,8.58,8.29,0.29,3.5,495236.69,416970.467,20151221,1.7745,0.00931640434936254,20151221,601058,赛轮金宇,26.840261,2.049709,0.803933,0.04915,9.6e-05,601058.0,20151221,0.674745,1.093922,0.670339,0.199696,0.449355,0.447135,35
36,601058.SH,20151222,8.52,8.9,8.52,8.59,8.58,0.01,0.12,356717.56,310117.869,20151222,0.2552,0.006911390092659397,20151222,601058,赛轮金宇,26.871544,2.052098,0.80487,0.03541,9e-05,601058.0,20151222,0.672036,1.095588,0.66689,0.195997,0.444743,0.442504,36
37,601058.SH,20151223,8.61,8.66,8.33,8.34,8.59,-0.25,-2.91,302775.71,256090.421,20151223,-0.4293,-0.01724051041183705,20151223,601058,赛轮金宇,26.089485,1.992375,0.781445,0.03005,9.2e-05,601058.0,20151223,0.672128,1.09724,0.666267,0.1957,0.443911,0.441669,37
38,601058.SH,20151224,8.33,8.63,8.2,8.59,8.34,0.25,3.0,230591.25,195099.631,20151224,-0.6492,0.005184429276897662,20151224,601058,赛轮金宇,26.871544,2.052098,0.80487,0.02289,9.5e-05,601058.0,20151224,0.672532,1.097207,0.665664,0.195655,0.443108,0.440863,38
39,601058.SH,20151225,8.61,9.08,8.61,9.0,8.59,0.41,4.77,367901.19,324884.298,20151225,0.4271,0.012968196798253562,20151225,601058,赛轮金宇,28.15412,2.150045,0.843286,0.03652,9.8e-05,601058.0,20151225,0.67402,1.098464,0.664796,0.196131,0.441953,0.439703,39
0,600995.SH,20150727,10.7,11.3,9.9,9.9,11.0,-1.1,-10.0,304355.77,325340.287,20150727,-8.4834,-0.09759031147608987,20150727,600995,文山电力,45.641028,3.395629,2.349868,0.0636,0.000442,600995.0,20150727,0.615411,1.292399,0.719581,0.192966,0.517796,0.515852,0
1,600995.SH,20150728,9.2,10.15,9.01,9.39,9.9,-0.51,-5.15,276305.3,261009.609,20150728,-1.6791,-0.04228329809725151,20150728,600995,文山电力,43.289823,3.220703,2.228814,0.05774,0.00043,600995.0,20150728,0.617867,1.296841,0.720229,0.194728,0.51873,0.516789,1
2,600995.SH,20150729,9.75,10.33,9.23,10.31,9.39,0.92,9.8,246198.33,238655.762,20150729,3.4443,0.07385545637777136,20150729,600995,文山电力,47.531212,3.536257,2.447186,0.05145,0.000429,600995.0,20150729,0.624123,1.311369,0.723722,0.201244,0.523774,0.521854,2
3,600995.SH,20150730,10.2,10.85,10.01,10.31,10.31,0.0,0.0,329115.5,347418.369,20150730,-2.2011,-0.02404254368324621,20150730,600995,文山电力,47.531212,3.536257,2.447186,0.06878,0.00041,600995.0,20150730,0.624123,1.302509,0.721374,0.199931,0.52038,0.518446,3
4,600995.SH,20150731,10.09,10.4,9.78,10.0,10.31,-0.31,-3.01,182712.78,185340.493,20150731,-1.1344,-0.029076422913137057,20150731,600995,文山电力,46.102048,3.429929,2.373604,0.03818,0.000399,600995.0,20150731,0.62502,1.304643,0.721915,0.200765,0.521161,0.519231,4
5,600995.SH,20150803,10.0,10.0,9.17,9.51,10.0,-0.49,-4.9,170012.58,162457.817,20150803,-1.1142,-0.06258253159781213,20150803,600995,文山电力,43.843048,3.261862,2.257297,0.03553,0.000302,600995.0,20150803,0.626902,1.308171,0.722683,0.202332,0.522271,0.520345,5
6,600995.SH,20150804,9.6,10.39,9.54,10.37,9.51,0.86,9.04,201180.55,200536.392,20150804,3.6888,0.07989133168989304,20150804,600995,文山电力,47.807824,3.556836,2.461427,0.04204,0.000376,600995.0,20150804,0.632504,1.325984,0.728989,0.210044,0.531425,0.529536,6
7,600995.SH,20150805,10.4,10.5,9.93,10.08,10.37,-0.29,-2.8,214904.53,219912.586,20150805,-1.6497,-0.0029815979501511825,20150805,600995,文山电力,46.470865,3.457368,2.392593,0.04491,0.000293,600995.0,20150805,0.633238,1.327023,0.729777,0.210935,0.532574,0.530689,7
8,600995.SH,20150806,9.86,10.13,9.71,9.91,10.08,-0.17,-1.69,122415.46,121693.44,20150806,-0.8941,-0.013270407924863448,20150806,600995,文山电力,45.68713,3.399059,2.352242,0.02558,0.000255,600995.0,20150806,0.633542,1.327542,0.72996,0.211216,0.532841,0.530957,8
9,600995.SH,20150807,10.08,10.35,9.99,10.33,9.91,0.42,4.24,197498.54,202181.106,20150807,2.2577,0.05761121902686317,20150807,600995,文山电力,47.623416,3.543116,2.451933,0.04127,0.000246,600995.0,20150807,0.634721,1.329413,0.731275,0.212854,0.534764,0.532888,9
10,600995.SH,20150810,10.51,11.3,10.4,11.17,10.33,0.84,8.13,334136.35,365088.952,20150810,4.9199,0.06777762845495672,20150810,600995,文山电力,51.495988,3.83123,2.651316,0.06983,0.000242,600995.0,20150810,0.638947,1.334304,0.735666,0.218618,0.541204,0.539354,10
11,600995.SH,20150811,11.5,11.79,11.24,11.35,11.17,0.18,1.61,410621.33,472303.455,20150811,-0.0129,0.03121329082060731,20150811,600995,文山电力,52.325825,3.892969,2.694041,0.08581,0.000212,600995.0,20150811,0.638859,1.334292,0.735251,0.218354,0.540593,0.538741,11
12,600995.SH,20150812,11.2,11.9,11.04,11.54,11.35,0.19,1.67,334776.92,387349.001,20150812,-1.0588,-0.010008136696501135,20150812,600995,文山电力,53.201764,3.958138,2.739139,0.06996,0.000191,600995.0,20150812,0.638841,1.330854,0.733882,0.217568,0.538583,0.536723,12
13,600995.SH,20150813,11.4,12.63,11.27,12.6,11.54,1.06,9.19,394735.59,470314.893,20150813,1.7558,0.05856003945097421,20150813,600995,文山电力,58.088581,4.32171,2.990741,0.08249,0.000191,600995.0,20150813,0.644404,1.340297,0.732857,0.221214,0.53708,0.535213,13
14,600995.SH,20150814,12.67,13.5,12.47,12.95,12.6,0.35,2.78,449214.28,582534.233,20150814,0.2726,0.03711324197367882,20150814,600995,文山电力,59.702153,4.441758,3.073817,0.09387,0.000177,600995.0,20150814,0.644612,1.341124,0.732238,0.220979,0.536172,0.534302,14
15,600995.SH,20150817,12.88,13.61,12.78,13.23,12.95,0.28,2.16,380744.46,501851.738,20150817,0.7145,0.03706144601667005,20150817,600995,文山电力,60.99301,4.537796,3.140278,0.07957,0.000165,600995.0,20150817,0.644561,1.34163,0.732584,0.221206,0.53668,0.534811,15
16,600995.SH,20150818,13.18,13.45,11.91,11.91,13.23,-1.32,-9.98,380787.54,481176.914,20150818,-6.1473,-0.08344121454631037,20150818,600995,文山电力,54.907539,4.085045,2.826962,0.07958,0.000168,600995.0,20150818,0.653449,1.347413,0.74004,0.231349,0.547658,0.545835,16
17,600995.SH,20150819,11.19,12.41,10.73,12.12,11.91,0.21,1.76,345281.85,397190.392,20150819,1.2258,0.03787878787878762,20150819,600995,文山电力,55.875683,4.157074,2.876808,0.07216,0.000159,600995.0,20150819,0.653426,1.347733,0.74068,0.231776,0.548607,0.546787,17
18,600995.SH,20150820,11.85,12.15,11.2,11.58,12.12,-0.54,-4.46,262579.34,306408.712,20150820,-3.4216,-0.04783702420718383,20150820,600995,文山电力,53.386172,3.971857,2.748633,0.05487,0.000158,600995.0,20150820,0.654576,1.347943,0.743276,0.234185,0.55246,0.550655,18
19,600995.SH,20150821,11.28,11.39,10.49,10.59,11.58,-0.99,-8.55,276680.91,301653.086,20150821,-4.2722,-0.06505262246091192,20150821,600995,文山电力,48.822069,3.632295,2.513647,0.05782,0.000166,600995.0,20150821,0.660831,1.354926,0.747841,0.241154,0.559266,0.557489,19
20,600995.SH,20150824,9.58,10.09,9.53,9.53,10.59,-1.06,-10.01,109601.88,105335.581,20150824,-8.4909,-0.09816093018946581,20150824,600995,文山电力,43.935252,3.268722,2.262045,0.0229,0.000215,600995.0,20150824,0.669565,1.338142,0.75423,0.251135,0.568864,0.567125,20
21,600995.SH,20150825,8.58,8.89,8.58,8.58,9.53,-0.95,-9.97,140329.23,120977.218,20150825,-7.6307,-0.09143209369221295,20150825,600995,文山电力,39.555557,2.942879,2.036552,0.02933,0.000251,600995.0,20150825,0.671606,1.327466,0.76638,0.259871,0.587338,0.585674,21
22,600995.SH,20150826,8.51,8.96,7.72,7.72,8.58,-0.86,-10.02,299001.86,247506.033,20150826,-1.2708,-0.053934871099050485,20150826,600995,文山电力,35.590781,2.647905,1.832422,0.06248,0.00026,600995.0,20150826,0.680022,1.335327,0.76289,0.263324,0.582002,0.580316,22
23,600995.SH,20150827,8.0,8.22,7.5,8.17,7.72,0.45,5.83,256566.82,203641.683,20150827,5.3395,0.05288633918967389,20150827,600995,文山电力,37.665373,2.802252,1.939235,0.05362,0.000261,600995.0,20150827,0.681978,1.328385,0.764606,0.266202,0.584623,0.582948,23
24,600995.SH,20150828,8.42,8.95,8.15,8.94,8.17,0.77,9.42,226239.38,192643.148,20150828,4.8242,0.07792723764118281,20150828,600995,文山电力,41.215231,3.066356,2.122002,0.04728,0.000272,600995.0,20150828,0.68745,1.337682,0.769892,0.274943,0.592734,0.591092,24
25,600995.SH,20150831,8.9,8.9,8.41,8.46,8.94,-0.48,-5.37,164568.03,141015.302,20150831,-0.8156,-0.034804128053917305,20150831,600995,文山电力,39.002333,2.90172,2.008069,0.03439,0.000278,600995.0,20150831,0.686555,1.339923,0.772869,0.276151,0.597326,0.595702,25
26,600995.SH,20150901,8.4,8.68,7.7,7.81,8.46,-0.65,-7.68,180625.29,147232.18,20150901,-1.2278,-0.07059080246576854,20150901,600995,文山电力,36.0057,2.678774,1.853785,0.03775,0.000522,600995.0,20150901,0.690844,1.344908,0.771984,0.278568,0.59596,0.59433,26
27,600995.SH,20150902,7.3,8.25,7.3,7.67,7.81,-0.14,-1.79,165438.32,128798.082,20150902,-0.2039,-0.05476316252861413,20150902,600995,文山电力,35.360271,2.630755,1.820554,0.03457,0.000331,600995.0,20150902,0.690409,1.343899,0.771554,0.277808,0.595296,0.593664,27
28,600995.SH,20150907,7.83,8.15,7.81,7.94,7.67,0.27,3.52,131069.35,105127.175,20150907,-2.5235,0.024776453055141534,20150907,600995,文山电力,36.605026,2.723363,1.884642,0.02739,0.000332,600995.0,20150907,0.691197,1.331625,0.765266,0.274018,0.585633,0.583962,28
29,600995.SH,20150908,7.94,8.55,7.81,8.5,7.94,0.56,7.05,128101.15,104958.419,20150908,2.9227,0.0666545476580016,20150908,600995,文山电力,39.186741,2.915439,2.017563,0.02677,0.000417,600995.0,20150908,0.694405,1.338378,0.767775,0.278728,0.589478,0.587823,29
